tweet_id,safe_text,label,agreement,cleaned_safe_text
I110AY8G,I don't vaccinate my kids.  #5WordDealBreakers wtf,-1.0,0.3333333333333333,i don t vaccinate my kid worddealbreakers wtf
7ZODVGXE,I think the creators of the vaccine HPV need to test it on all their little kids. Then their grandkids and great grand kids. Then maybe,0.0,0.6666666666666666,i think the creator of the vaccine hpv need to test it on all their little kid then their grandkids and great grand kid then maybe
9DHQYU9L,How do you send kid to school without vaccines #VIRUSES,1.0,1.0,how do you send kid to school without vaccine virus
HYGL68YZ,"I think the new Price is Right slogan should be ""Folks, help control the disease population, have your kids vaccinated""",1.0,1.0,i think the new price is right slogan should be folk help control the disease population have your kid vaccinated
8PMRLHQD,"Science is OK for super complex war machines but not for waste like Children's Health Insurance CHIP vaccines
#uniteblue <user>",0.0,0.6666666666666666,science is ok for super complex war machine but not for waste like child s health insurance chip vaccine uniteblue user
QW2SH0OJ,#ACR13 small study shows in 10 pts with lupus shingles vaccine safe. Needs to be confirmed with larger study <url>,1.0,0.6666666666666666,acr small study show in pt with lupus shingle vaccine safe need to be confirmed with larger study url
XZGXUITT,vaccinations for uganda... and a flu shot (@ University Health Service) <url>,1.0,0.6666666666666666,vaccination for uganda and a flu shot university health service url
QHABHL7W,<user> some doctor Paul is.  Measles is one of the leading causes of permanent eye problems in children worldwide,1.0,0.6666666666666666,user some doctor paul is measles is one of the leading cause of permanent eye problem in child worldwide
EL6781VT,A little vaccine in my coffee = extra measles coverage for me. @ Town &amp; Country Pediatrics <url>,0.0,0.6666666666666666,a little vaccine in my coffee extra measles coverage for me town amp country pediatrics url
K6CJTDEV,"I'd like to hope that this latest measles outbreak will change the minds of some anti-vaxxers, but the chances of that are slim.",1.0,1.0,i d like to hope that this latest measles outbreak will change the mind of some anti vaxxers but the chance of that are slim
SA8SU19Y,Saying Mainstream Media as if its a cabal of evil misinformation is the same type of  paranoia behind vaccines cause autism. #journalism,1.0,0.6666666666666666,saying mainstream medium a if it a cabal of evil misinformation is the same type of paranoia behind vaccine cause autism journalism
JCKIC6E4,"<user> Incredible! I wonder if the ""educated"" anti-vaccine folks realize childhood mortality was cut in half by #Vaccination campaigns.",1.0,1.0,user incredible i wonder if the educated anti vaccine folk realize childhood mortality wa cut in half by vaccination campaign
D05981FL,".<user> Yw! Yes, males &amp; females aged 12-13 years can take part in the school-based #HPV #vaccination program. <url>",1.0,1.0,user yw yes male amp female aged year can take part in the school based hpv vaccination program url
7PY4SNZX,See Vaccine Exemptions in Texas by School District <url>,0.0,1.0,see vaccine exemption in texas by school district url
EQZKVS7U,Moms in the developing world are desperate to get their children vaccinated. #vaccineswork #shotatlife,1.0,1.0,mom in the developing world are desperate to get their child vaccinated vaccineswork shotatlife
UJZWO9JZ,“<user> <user> has measles you guys!” 😷😷😷,0.0,1.0,user user ha measles you guy
81VOJPWF,I didn't pass out!!! Volunteer vaccinations for Levine Children's Hospital. #chickenpox #tb… <url>,1.0,0.6666666666666666,i didn t pas out volunteer vaccination for levine child s hospital chickenpox tb url
89IIXRQ9,Free Back-to-School Immunizations: The Florida Department of Health in Miami-Dade County provides free… <url>,1.0,0.6666666666666666,free back to school immunization the florida department of health in miami dade county provides free url
EBED84CK,If I find out you don't vaccinate your kids and don't live in the Third World I will slap your face.,1.0,1.0,if i find out you don t vaccinate your kid and don t live in the third world i will slap your face
MK5T1XK2,Flu vaccines are highly recommended for people 65 and older: In 2010 the Centers for Disease Control and Prevention… <url>,1.0,1.0,flu vaccine are highly recommended for people and older in the center for disease control and prevention url
H6P6CT2Z,"Public Health Prpdness tomorrow RT ""<user> Measles is risk in areas hit by Ebola <url> <url>",0.0,1.0,public health prpdness tomorrow rt user measles is risk in area hit by ebola url url
STF9149D,Oops missed “<user> CDC: This flu vaccine is not as effective against current influenza because virus mutated. <url>,0.0,0.6666666666666666,oops missed user cdc this flu vaccine is not a effective against current influenza because virus mutated url
FNOH0S4M,The saddest story Roald Dahl ever wrote — about his daughter’s death from measles — is worth reading today <url>,0.0,1.0,the saddest story roald dahl ever wrote about his daughter s death from measles is worth reading today url
X8S30I6F,A doctor finally discovered I had gotten #GuillamBared which is a virus found in #vaccines. #truth #life #awareness #vaccines,-1.0,1.0,a doctor finally discovered i had gotten guillambared which is a virus found in vaccine truth life awareness vaccine
W5C396WG,"Man granted immunity in Holly Bobo murder case found dead: DECATUR COUNTY, Tenn. — A man linked to the kidnapping… <url>",0.0,1.0,man granted immunity in holly bobo murder case found dead decatur county tenn a man linked to the kidnapping url
LO43D5PQ,MMR,0.0,1.0,mmr
MKJL53RY,Six Confirmed Measles Cases in Cook County <url>,0.0,0.6666666666666666,six confirmed measles case in cook county url
94729M8D,Free Immunizations for Children Offered <url> via <url>,1.0,1.0,free immunization for child offered url via url
OPY7E225,Can't believe my baby <user>  got the measles from disney land😓 hope she gets better soon! #prayformybaby #fuckdisneyland,0.0,1.0,can t believe my baby user got the measles from disney land hope she get better soon prayformybaby fuckdisneyland
F4GVDWWR,6th case of measles confirmed in Clark Co.: The Southern Nevada Health District on Friday confirmed a sixth case of… <url>,0.0,1.0,th case of measles confirmed in clark co the southern nevada health district on friday confirmed a sixth case of url
AAZUDO2Q,Round 2: Measles Vs. Cancer: Stacy Erholtz has been cancer free for more than a year. She has a doctor armed with... <url>,0.0,1.0,round measles v cancer stacy erholtz ha been cancer free for more than a year she ha a doctor armed with url
84ZUVYTR,"""Still running with the same niggas til the death of me"" dibiasimb <user> #MMR #ManyMenRecords… <url>",0.0,1.0,still running with the same nigga til the death of me dibiasimb user mmr manymenrecords url
LDJCZZ05,"Think about the hysterical mess we got into over measles, Ebola in the US &amp; the fake ""war on christianity"" and tell me that's not #wagthedog",0.0,1.0,think about the hysterical mess we got into over measles ebola in the u amp the fake war on christianity and tell me that s not wagthedog
OYSNOUB3,Study: parents' views on vaccines are shifting: Over the same time period that multiple outbreaks of measles and… <url>,1.0,0.6666666666666666,study parent view on vaccine are shifting over the same time period that multiple outbreak of measles and url
Y9NQEAZW,Baltimore City Health Department Investigating Measles Case <url>,0.0,0.6666666666666666,baltimore city health department investigating measles case url
ATUQNZMT,I have to watch a video on measles in leu of getting an actual shot (ewe)&amp;basically it's just a slide show to scare me into getting the shot,0.0,0.6666666666666666,i have to watch a video on measles in leu of getting an actual shot ewe amp basically it s just a slide show to scare me into getting the shot
KZ5NTTDH,"#vaccinations are a state issue, but #measles know no #borders - help our #children!",1.0,0.6666666666666666,vaccination are a state issue but measles know no border help our child
ZQQ1CPUQ,Parents who don't vaccinate their children are complete idiots.,1.0,1.0,parent who don t vaccinate their child are complete idiot
056L275E,Are parents out there really not vaccinating their kids? Is this a thing? Is this a real thing? billy... sorry about that polio... Blame dad,1.0,1.0,are parent out there really not vaccinating their kid is this a thing is this a real thing billy sorry about that polio blame dad
SFEHA62Y,<user> it's so ridiculous! People think that the vaccines aren't needed anymore because the diseases aren't around anymore.......,1.0,1.0,user it s so ridiculous people think that the vaccine aren t needed anymore because the disease aren t around anymore
M14EDHRW,Baby's doctor appointment he's got some vaccines :(,1.0,1.0,baby s doctor appointment he s got some vaccine
0IKFVGCN,Amazing how all these diseases are gone because of vaccines.... Oh wait! #vaccineswork #BeSmart <url>,1.0,1.0,amazing how all these disease are gone because of vaccine oh wait vaccineswork besmart url
0VDVL8YO,<user> why isn't any1 wanting 2study my apparent #HIV-Immunity as determined by CDC/Emory/NIH #bo #mo see YouTube HIV-guy immune,0.0,1.0,user why isn t any wanting study my apparent hiv immunity a determined by cdc emory nih bo mo see youtube hiv guy immune
U6GW2KS4,So why does everyone have the measles all of a sudden,0.0,0.6666666666666666,so why doe everyone have the measles all of a sudden
88M2E2PA,If you're vaccinated then you can't carry the disease and transfer it to someone who can't take a vaccination. It's not only for you.,1.0,1.0,if you re vaccinated then you can t carry the disease and transfer it to someone who can t take a vaccination it s not only for you
1Z5SMVTO,"Measles vaccine doesn’t increase risk for autism, according to study: The vaccine for measles, mumps and rubella… <url>",1.0,0.6666666666666666,measles vaccine doesn t increase risk for autism according to study the vaccine for measles mumps and rubella url
2F2H3TE2,"""I got vaccinated from the school, and there are burgers coming out of my ass. Clearly I have ass burgers!"" 
-Eric Cartman",1.0,0.6666666666666666,i got vaccinated from the school and there are burger coming out of my as clearly i have as burger eric cartman
E2ILJ0WY,"Every picture that Kristen Cav posts, half the comments are about vaccinating the kids. How does she not take the hint? #VaccinateTheCuttys",1.0,0.6666666666666666,every picture that kristen cav post half the comment are about vaccinating the kid how doe she not take the hint vaccinatethecuttys
K1YFCLG7,I lost last week in fantasy all because Corey Perry never had a fucking MMR vaccine.,1.0,0.6666666666666666,i lost last week in fantasy all because corey perry never had a fucking mmr vaccine
LV4RU7OY,Hundreds Of Berkeley Diners Possibly Exposed To Measles: A person infected with measles who ate at a Berkeley… <url>,0.0,1.0,hundred of berkeley diner possibly exposed to measles a person infected with measles who ate at a berkeley url
1MLTC83N,Disneyland measles outbreak: Infected woman took 2 flights before diagnosis <url>,0.0,0.6666666666666666,disneyland measles outbreak infected woman took flight before diagnosis url
